user_id,product_id,category,price_tier,price,avg_rating,review_count,session_duration_seconds,time_of_day,day_of_week,is_weekend,page_views_in_session,items_in_cart,user_total_purchases,purchased,interaction_date
USER_00142,PROD_0212,Toys,luxury,910.67,3.1,145,534,22,0,0,10,5,35,0,2024-11-04
USER_00882,PROD_0161,Toys,budget,19.35,3.9,907,232,23,0,0,7,1,39,0,2024-12-30
USER_00732,PROD_0149,Home & Kitchen,premium,211.16,4.0,396,145,11,1,0,6,4,34,0,2024-12-17
USER_00711,PROD_0327,Electronics,premium,268.89,3.2,1583,370,22,4,0,18,3,37,0,2024-06-14
USER_00585,PROD_0483,Electronics,luxury,322.21,3.8,1579,556,22,5,1,10,3,0,0,2024-12-07
USER_00536,PROD_0055,Toys,luxury,408.36,3.6,1988,67,12,5,1,7,2,48,0,2024-01-13
USER_00805,PROD_0083,Clothing,premium,131.84,4.4,788,73,21,6,1,10,1,48,1,2024-05-26
USER_00555,PROD_0017,Beauty,mid-range,77.92,4.7,1594,585,14,1,0,8,5,41,1,2024-07-02
USER_00575,PROD_0200,Toys,budget,12.07,3.6,1207,304,16,2,0,2,3,24,0,2024-05-01
USER_00427,PROD_0490,Sports,premium,131.02,3.4,1797,65,10,0,0,1,5,16,0,2024-12-16
USER_00208,PROD_0318,Beauty,premium,113.18,3.2,1394,386,7,2,0,19,4,47,0,2024-08-14
USER_00618,PROD_0101,Clothing,budget,12.09,4.3,1273,86,9,1,0,6,1,47,0,2024-04-09
USER_00527,PROD_0062,Home & Kitchen,mid-range,48.59,3.3,1326,579,1,4,0,9,1,10,0,2024-07-12
USER_00599,PROD_0434,Books,luxury,910.97,4.5,132,168,0,4,0,2,1,20,0,2024-05-10
USER_00612,PROD_0027,Books,budget,22.01,3.2,1817,318,19,5,1,16,4,35,0,2024-11-16
USER_00367,PROD_0038,Clothing,mid-range,79.91,3.8,1380,198,10,5,1,17,0,50,0,2024-12-28
USER_00518,PROD_0082,Home & Kitchen,luxury,861.56,4.7,1665,104,17,2,0,12,1,13,0,2024-07-31
USER_00680,PROD_0170,Clothing,mid-range,42.17,3.2,10,553,11,1,0,16,4,48,0,2024-06-18
USER_00665,PROD_0005,Books,luxury,454.31,4.2,1662,256,21,2,0,20,4,15,0,2024-02-28
USER_00982,PROD_0021,Beauty,luxury,400.01,3.3,1530,126,10,6,1,13,2,34,0,2024-12-15
USER_00742,PROD_0145,Home & Kitchen,premium,270.34,4.7,182,393,16,5,1,17,4,28,0,2024-01-13
USER_00499,PROD_0023,Sports,premium,143.86,5.0,1048,536,20,4,0,3,0,10,1,2024-05-31
USER_00995,PROD_0490,Sports,premium,131.02,3.4,1797,77,17,2,0,7,5,40,1,2024-10-02
USER_00793,PROD_0110,Books,premium,290.01,4.8,1259,220,13,0,0,18,5,47,0,2024-12-16
USER_00794,PROD_0223,Clothing,luxury,897.33,3.2,786,167,2,2,0,1,3,45,0,2024-11-27
USER_00340,PROD_0020,Beauty,premium,142.53,4.0,1816,267,2,2,0,18,0,36,1,2024-02-14
USER_00842,PROD_0117,Electronics,luxury,585.32,4.1,856,424,13,6,1,14,2,1,0,2024-05-12
USER_00399,PROD_0345,Sports,luxury,730.74,4.8,43,74,17,4,0,19,0,44,1,2024-03-01
USER_00869,PROD_0038,Clothing,mid-range,79.91,3.8,1380,318,16,1,0,20,0,18,1,2024-07-02
USER_00784,PROD_0475,Books,budget,6.54,4.1,1040,41,12,0,0,16,1,34,0,2024-08-12
USER_00226,PROD_0070,Electronics,mid-range,49.06,4.2,1474,157,17,4,0,10,5,50,0,2024-07-19
USER_00888,PROD_0374,Beauty,luxury,324.36,3.1,1599,21,11,2,0,18,4,9,0,2024-11-27
USER_00127,PROD_0022,Books,premium,249.4,3.9,1200,560,18,2,0,18,0,19,0,2024-01-03
USER_00216,PROD_0384,Books,premium,278.27,4.7,1462,534,6,1,0,5,1,11,0,2024-06-25
USER_00227,PROD_0316,Clothing,premium,174.57,3.6,842,590,6,3,0,2,4,29,1,2024-05-09
USER_00661,PROD_0282,Beauty,luxury,348.71,4.5,1995,266,9,2,0,4,1,46,0,2024-02-07
USER_00595,PROD_0250,Electronics,luxury,364.17,3.4,1314,250,11,1,0,4,2,39,0,2024-06-18
USER_00072,PROD_0461,Beauty,premium,258.15,4.1,1555,346,10,1,0,20,5,19,0,2024-04-09
USER_00711,PROD_0300,Electronics,luxury,909.37,4.5,458,333,18,1,0,14,1,0,0,2024-03-19
USER_00321,PROD_0127,Clothing,budget,11.5,3.7,936,456,22,1,0,9,2,8,0,2024-04-23
USER_00696,PROD_0376,Books,mid-range,77.53,4.9,766,377,15,1,0,10,3,35,0,2024-06-18
USER_00112,PROD_0090,Home & Kitchen,budget,7.71,3.9,1497,297,19,1,0,5,4,12,1,2024-11-26
USER_00270,PROD_0376,Books,mid-range,77.53,4.9,766,29,2,5,1,17,5,1,0,2024-11-16
USER_00833,PROD_0298,Books,luxury,882.42,4.8,185,227,12,2,0,2,4,16,0,2024-10-23
USER_00557,PROD_0458,Beauty,luxury,922.48,3.3,1037,162,15,3,0,12,3,14,0,2024-10-03
USER_00913,PROD_0396,Books,premium,125.03,3.6,1097,147,23,0,0,15,4,32,0,2024-10-28
USER_00093,PROD_0204,Clothing,luxury,330.55,4.5,1449,254,16,4,0,20,5,10,1,2024-07-05
USER_00776,PROD_0264,Electronics,mid-range,49.25,4.3,1128,589,14,1,0,19,5,9,1,2024-03-12
USER_00754,PROD_0375,Beauty,premium,172.43,4.9,71,509,11,2,0,8,0,16,1,2024-09-04
USER_00379,PROD_0120,Sports,budget,28.57,3.6,803,379,21,0,0,13,3,29,1,2024-01-22
USER_00903,PROD_0024,Sports,budget,23.89,4.7,318,543,20,6,1,9,5,16,1,2024-01-21
USER_00593,PROD_0279,Books,budget,20.22,4.3,1425,397,5,4,0,12,4,41,1,2024-10-18
USER_00920,PROD_0428,Books,premium,259.35,4.5,1414,238,16,4,0,17,3,22,1,2024-02-09
USER_00837,PROD_0445,Home & Kitchen,luxury,759.18,4.5,443,16,15,1,0,17,1,28,0,2024-06-25
USER_00170,PROD_0118,Electronics,mid-range,88.3,3.8,1581,226,16,4,0,5,1,10,0,2024-02-09
USER_00371,PROD_0309,Sports,budget,6.42,4.7,162,348,21,4,0,4,3,43,1,2024-03-01
USER_00491,PROD_0246,Sports,budget,25.84,4.2,1928,430,18,2,0,1,1,2,1,2024-04-17
USER_00131,PROD_0294,Home & Kitchen,budget,14.93,4.5,898,534,5,2,0,2,4,9,1,2024-10-30
USER_00058,PROD_0086,Clothing,budget,21.5,3.8,575,425,5,6,1,20,4,40,0,2024-05-12
USER_00020,PROD_0450,Books,mid-range,58.48,4.9,1803,231,9,2,0,15,4,30,0,2024-12-04
USER_00889,PROD_0247,Home & Kitchen,budget,22.26,3.4,915,156,7,3,0,19,1,39,0,2024-03-28
USER_00676,PROD_0262,Sports,luxury,598.39,3.2,1463,360,5,2,0,15,4,37,0,2024-05-15
USER_00071,PROD_0118,Electronics,mid-range,88.3,3.8,1581,26,12,4,0,7,4,32,1,2024-07-12
USER_00701,PROD_0215,Electronics,budget,13.11,3.1,739,497,19,6,1,20,4,2,1,2024-03-17
USER_00899,PROD_0402,Beauty,premium,196.59,4.6,1407,105,16,6,1,16,5,8,0,2024-09-29
USER_00924,PROD_0309,Sports,budget,6.42,4.7,162,451,0,3,0,17,3,23,0,2024-10-03
USER_00896,PROD_0023,Sports,premium,143.86,5.0,1048,503,16,0,0,13,2,37,0,2024-12-23
USER_00824,PROD_0380,Home & Kitchen,premium,240.81,3.4,1258,147,18,6,1,9,3,49,0,2024-12-22
USER_00239,PROD_0466,Home & Kitchen,premium,160.39,4.4,28,566,9,0,0,14,2,12,0,2024-02-12
USER_00006,PROD_0364,Home & Kitchen,premium,124.9,3.7,1826,542,18,3,0,1,3,41,0,2024-01-04
USER_00211,PROD_0353,Home & Kitchen,budget,28.84,4.1,1615,168,13,0,0,14,5,37,1,2024-06-10
USER_00260,PROD_0134,Home & Kitchen,premium,133.56,4.2,1536,292,13,1,0,13,1,26,0,2024-10-01
USER_00566,PROD_0402,Beauty,premium,196.59,4.6,1407,582,15,5,1,18,3,16,1,2024-10-12
USER_00315,PROD_0296,Sports,luxury,796.65,3.8,240,151,22,1,0,4,5,14,0,2024-06-25
USER_00458,PROD_0401,Books,budget,17.45,4.3,598,530,5,1,0,13,2,35,1,2024-12-24
USER_00629,PROD_0357,Toys,premium,126.68,3.7,698,408,22,0,0,1,0,9,1,2024-12-16
USER_00483,PROD_0475,Books,budget,6.54,4.1,1040,279,13,6,1,8,2,5,1,2024-11-03
USER_00624,PROD_0020,Beauty,premium,142.53,4.0,1816,543,12,0,0,10,5,38,0,2024-07-15
USER_00059,PROD_0485,Toys,luxury,562.95,4.4,1360,20,20,5,1,7,5,33,0,2024-03-30
USER_00293,PROD_0100,Books,luxury,855.61,4.9,1512,247,19,3,0,20,1,43,0,2024-01-18
USER_00037,PROD_0185,Home & Kitchen,premium,234.03,4.7,680,171,20,3,0,3,2,49,1,2024-05-02
USER_00410,PROD_0181,Toys,budget,29.99,4.3,556,215,12,6,1,17,0,47,1,2024-12-08
USER_00721,PROD_0036,Books,mid-range,38.99,4.0,1130,582,17,4,0,19,2,22,0,2024-02-16
USER_00987,PROD_0418,Books,premium,114.71,4.0,1570,209,7,1,0,15,3,36,0,2024-05-21
USER_00005,PROD_0134,Home & Kitchen,premium,133.56,4.2,1536,582,13,5,1,3,4,18,0,2024-03-30
USER_00349,PROD_0485,Toys,luxury,562.95,4.4,1360,560,16,3,0,19,2,44,0,2024-02-29
USER_00454,PROD_0495,Toys,budget,8.5,5.0,484,259,18,4,0,11,3,43,1,2024-07-12
USER_00472,PROD_0460,Beauty,luxury,753.8,4.4,33,274,0,6,1,3,3,40,0,2024-10-27
USER_00808,PROD_0113,Beauty,premium,253.16,4.0,1288,333,22,3,0,14,2,33,0,2024-12-12
USER_00549,PROD_0005,Books,luxury,454.31,4.2,1662,105,8,1,0,13,5,47,0,2024-12-24
USER_00841,PROD_0176,Toys,premium,219.01,4.6,1891,497,17,3,0,11,2,13,0,2024-02-08
USER_00916,PROD_0294,Home & Kitchen,budget,14.93,4.5,898,204,5,4,0,16,5,12,0,2024-05-17
USER_00241,PROD_0377,Sports,budget,19.35,4.1,820,217,8,4,0,8,4,22,1,2024-05-03
USER_00160,PROD_0399,Toys,budget,7.03,4.9,1584,514,3,5,1,20,0,48,0,2024-02-24
USER_00878,PROD_0278,Toys,luxury,891.61,4.9,1681,332,15,0,0,16,4,17,0,2024-01-22
USER_00503,PROD_0094,Home & Kitchen,premium,232.68,3.2,1848,600,8,2,0,5,0,33,0,2024-09-18
USER_00819,PROD_0217,Beauty,mid-range,41.9,3.2,1788,365,17,6,1,13,5,49,1,2024-09-01
USER_00179,PROD_0235,Sports,budget,8.52,4.9,1766,333,22,5,1,1,0,43,1,2024-03-02
USER_00216,PROD_0195,Electronics,mid-range,64.89,4.4,1047,275,3,3,0,6,4,16,0,2024-10-24
USER_00243,PROD_0138,Beauty,mid-range,37.13,4.5,1746,198,19,3,0,16,3,13,0,2024-08-29
USER_00430,PROD_0359,Sports,mid-range,86.8,3.1,1594,296,11,1,0,15,1,36,0,2024-07-09
USER_00135,PROD_0295,Electronics,luxury,944.81,4.7,1184,286,7,1,0,8,4,27,0,2024-12-17
USER_00877,PROD_0196,Beauty,premium,183.1,4.0,972,163,4,2,0,16,0,11,0,2024-04-10
USER_00432,PROD_0256,Electronics,mid-range,31.04,4.6,492,333,20,5,1,16,2,16,0,2024-03-09
USER_00576,PROD_0440,Toys,premium,240.98,4.4,1006,177,1,3,0,2,1,16,0,2024-10-17
USER_00488,PROD_0430,Toys,mid-range,80.5,4.2,354,352,3,0,0,9,2,23,0,2024-11-18
USER_00574,PROD_0286,Books,budget,21.85,3.5,1360,134,11,5,1,12,5,38,1,2024-05-11
USER_00204,PROD_0296,Sports,luxury,796.65,3.8,240,188,20,0,0,10,2,20,0,2024-10-21
USER_00690,PROD_0262,Sports,luxury,598.39,3.2,1463,90,23,4,0,13,4,18,0,2024-09-06
USER_00475,PROD_0324,Beauty,budget,21.15,3.8,746,355,5,4,0,14,5,39,0,2024-03-15
USER_00586,PROD_0208,Electronics,luxury,310.74,3.3,1788,243,2,1,0,11,2,41,0,2024-02-06
USER_00299,PROD_0364,Home & Kitchen,premium,124.9,3.7,1826,287,19,3,0,15,2,47,0,2024-05-16
USER_00602,PROD_0267,Beauty,mid-range,60.1,4.8,852,33,13,6,1,5,5,15,1,2024-08-18
USER_00678,PROD_0129,Toys,luxury,476.59,3.2,44,180,23,1,0,13,0,6,0,2024-12-24
USER_00066,PROD_0480,Toys,premium,244.66,3.8,1677,416,17,4,0,17,0,6,1,2024-08-30
USER_00269,PROD_0317,Toys,premium,235.78,3.1,1297,409,2,2,0,10,1,15,0,2024-03-20
USER_00756,PROD_0146,Home & Kitchen,luxury,470.7,3.9,1254,549,20,2,0,6,0,2,0,2024-08-14
USER_00680,PROD_0183,Beauty,luxury,941.25,3.4,1203,563,15,5,1,9,4,28,0,2024-06-15
USER_00139,PROD_0497,Home & Kitchen,mid-range,51.12,3.3,1357,477,17,0,0,19,3,33,0,2024-12-23
USER_00656,PROD_0328,Books,budget,21.55,4.8,1270,503,9,0,0,18,1,5,0,2024-09-30
USER_00453,PROD_0158,Clothing,premium,135.89,3.0,1098,320,13,5,1,1,0,33,0,2024-07-06
USER_00835,PROD_0389,Beauty,luxury,667.99,4.5,1691,557,11,6,1,1,5,31,0,2024-03-10
USER_00970,PROD_0387,Books,premium,193.48,5.0,270,450,9,6,1,10,4,14,1,2024-09-01
USER_00816,PROD_0004,Books,budget,19.03,4.4,1441,584,11,0,0,14,3,15,1,2024-10-07
USER_00168,PROD_0367,Books,premium,260.23,4.5,166,235,12,1,0,9,0,27,0,2024-11-26
USER_00641,PROD_0123,Electronics,luxury,535.29,4.4,833,288,19,5,1,10,5,47,0,2024-09-21
USER_00545,PROD_0415,Sports,premium,207.34,4.7,887,80,13,4,0,6,1,18,1,2024-05-17
USER_00114,PROD_0327,Electronics,premium,268.89,3.2,1583,513,19,2,0,7,2,1,0,2024-08-21
USER_00156,PROD_0026,Sports,luxury,717.12,3.9,519,114,0,0,0,10,2,8,0,2024-09-30
USER_00733,PROD_0225,Electronics,luxury,492.14,4.1,1409,25,7,4,0,16,1,21,1,2024-01-05
USER_00431,PROD_0160,Beauty,mid-range,74.65,4.5,215,42,11,3,0,11,0,48,0,2024-09-12
USER_00975,PROD_0075,Sports,luxury,692.63,3.2,1940,83,8,0,0,18,3,11,0,2024-01-29
USER_00197,PROD_0459,Sports,premium,138.56,3.2,337,134,12,2,0,8,3,49,0,2024-05-08
USER_00999,PROD_0227,Home & Kitchen,mid-range,72.49,3.7,1308,213,23,0,0,15,5,49,0,2024-05-06
USER_00097,PROD_0267,Beauty,mid-range,60.1,4.8,852,329,6,4,0,11,1,40,0,2024-12-06
USER_00746,PROD_0022,Books,premium,249.4,3.9,1200,502,16,1,0,10,1,23,1,2024-10-08
USER_00909,PROD_0027,Books,budget,22.01,3.2,1817,251,6,5,1,14,2,0,0,2024-12-07
USER_00172,PROD_0407,Electronics,premium,148.35,3.2,925,258,18,1,0,1,0,37,0,2024-05-21
USER_00803,PROD_0354,Books,budget,14.76,3.9,1306,390,22,5,1,3,1,10,0,2024-08-31
USER_00512,PROD_0047,Beauty,budget,6.52,4.5,1644,71,19,1,0,2,2,41,1,2024-12-17
USER_00158,PROD_0360,Sports,budget,12.34,3.1,413,248,3,1,0,11,4,50,1,2024-10-01
USER_00661,PROD_0388,Books,budget,6.64,3.8,1473,31,14,2,0,13,2,46,0,2024-06-26
USER_00138,PROD_0129,Toys,luxury,476.59,3.2,44,582,15,6,1,10,4,44,0,2024-01-21
USER_00502,PROD_0098,Toys,budget,12.6,3.4,1614,341,5,3,0,15,2,38,0,2024-10-17
USER_00937,PROD_0441,Home & Kitchen,luxury,544.16,4.9,1633,168,5,3,0,15,2,16,1,2024-10-10
USER_00555,PROD_0188,Electronics,luxury,905.44,4.6,7,528,0,1,0,13,5,11,0,2024-08-20
USER_00905,PROD_0010,Electronics,luxury,355.16,3.6,1292,254,11,2,0,11,5,4,0,2024-11-13
USER_00675,PROD_0496,Toys,premium,215.49,4.5,1681,519,12,2,0,18,1,39,1,2024-10-02
USER_00290,PROD_0166,Sports,mid-range,84.3,3.8,1865,108,20,6,1,17,5,4,0,2024-07-28
USER_00045,PROD_0428,Books,premium,259.35,4.5,1414,216,5,3,0,4,3,12,0,2024-03-07
USER_00102,PROD_0017,Beauty,mid-range,77.92,4.7,1594,511,20,5,1,17,4,44,0,2024-10-19
USER_00605,PROD_0132,Toys,budget,20.53,3.5,974,82,11,4,0,1,1,41,1,2024-01-26
USER_00504,PROD_0476,Clothing,mid-range,41.52,4.7,909,72,14,5,1,12,4,47,0,2024-02-10
USER_00961,PROD_0456,Toys,premium,275.35,3.0,1168,69,11,2,0,20,2,33,0,2024-07-31
USER_00042,PROD_0376,Books,mid-range,77.53,4.9,766,231,9,1,0,17,0,6,1,2024-02-06
USER_00743,PROD_0119,Books,budget,26.42,4.5,784,548,12,6,1,8,4,40,1,2024-09-29
USER_00971,PROD_0092,Sports,mid-range,47.83,4.4,8,118,23,5,1,19,2,43,0,2024-10-12
USER_00470,PROD_0360,Sports,budget,12.34,3.1,413,180,13,4,0,6,4,25,0,2024-12-06
USER_00517,PROD_0173,Electronics,mid-range,94.67,4.6,1285,463,5,0,0,12,2,35,0,2024-12-02
USER_00333,PROD_0433,Clothing,luxury,783.35,3.8,1592,450,13,1,0,11,4,15,0,2024-07-09
USER_00577,PROD_0280,Home & Kitchen,budget,9.51,4.4,637,270,12,4,0,12,3,28,0,2024-04-19
USER_00983,PROD_0204,Clothing,luxury,330.55,4.5,1449,301,23,0,0,20,0,33,1,2024-01-01
USER_00139,PROD_0456,Toys,premium,275.35,3.0,1168,237,0,0,0,7,2,1,0,2024-06-03
USER_00791,PROD_0421,Home & Kitchen,premium,250.99,3.4,1047,533,8,3,0,18,4,36,0,2024-12-19
USER_00159,PROD_0049,Clothing,luxury,428.44,3.9,1795,151,14,5,1,9,2,37,0,2024-01-20
USER_00256,PROD_0120,Sports,budget,28.57,3.6,803,419,9,5,1,19,1,46,1,2024-05-11
USER_00080,PROD_0371,Home & Kitchen,luxury,492.19,5.0,1946,600,15,5,1,4,4,41,1,2024-06-15
USER_00308,PROD_0020,Beauty,premium,142.53,4.0,1816,67,12,1,0,11,2,27,1,2024-10-22
USER_00427,PROD_0477,Electronics,mid-range,80.18,4.0,1845,21,7,5,1,13,0,19,0,2024-03-02
USER_00537,PROD_0022,Books,premium,249.4,3.9,1200,344,17,2,0,17,5,14,0,2024-06-12
USER_00157,PROD_0026,Sports,luxury,717.12,3.9,519,466,23,1,0,20,4,32,0,2024-12-10
USER_00093,PROD_0114,Clothing,premium,187.97,4.4,485,161,9,4,0,5,2,5,0,2024-08-09
USER_00488,PROD_0293,Books,mid-range,65.02,4.7,1656,97,17,4,0,13,4,27,0,2024-01-26
USER_00793,PROD_0358,Toys,mid-range,88.13,4.4,1429,212,4,3,0,16,3,41,0,2024-03-07
USER_00586,PROD_0101,Clothing,budget,12.09,4.3,1273,546,19,0,0,8,1,4,0,2024-10-14
USER_00273,PROD_0398,Beauty,premium,268.51,4.1,1695,599,10,3,0,3,0,42,0,2024-08-08
USER_00424,PROD_0217,Beauty,mid-range,41.9,3.2,1788,362,11,5,1,20,5,1,0,2024-07-06
USER_00789,PROD_0157,Beauty,premium,296.1,4.7,611,462,11,2,0,20,1,28,0,2024-03-27
USER_00046,PROD_0474,Electronics,luxury,669.72,3.7,1883,169,6,0,0,3,0,47,0,2024-04-29
USER_00056,PROD_0125,Books,budget,27.67,4.2,1362,304,4,2,0,1,2,44,0,2024-11-13
USER_00824,PROD_0057,Sports,mid-range,33.98,4.0,1748,349,14,2,0,7,5,34,0,2024-06-05
USER_00217,PROD_0105,Sports,mid-range,80.28,3.8,823,571,16,6,1,16,4,46,0,2024-10-06
USER_00145,PROD_0356,Electronics,premium,148.23,4.3,217,549,21,0,0,2,2,10,1,2024-12-23
USER_00062,PROD_0146,Home & Kitchen,luxury,470.7,3.9,1254,64,22,4,0,15,5,0,0,2024-04-12
USER_00069,PROD_0199,Toys,luxury,537.91,4.6,552,378,8,2,0,4,0,18,0,2024-12-04
USER_00889,PROD_0453,Beauty,mid-range,67.46,4.4,1923,399,12,3,0,17,5,6,1,2024-11-28
USER_00926,PROD_0162,Home & Kitchen,mid-range,97.58,3.5,1769,200,19,3,0,7,4,29,0,2024-09-05
USER_00575,PROD_0475,Books,budget,6.54,4.1,1040,552,0,0,0,10,2,31,1,2024-12-30
USER_00403,PROD_0382,Sports,mid-range,92.91,3.9,184,370,0,3,0,12,5,19,0,2024-03-21
USER_00242,PROD_0257,Books,premium,103.16,3.5,264,406,1,1,0,1,4,17,0,2024-05-21
USER_00231,PROD_0078,Toys,budget,27.47,3.4,516,99,12,6,1,13,4,43,0,2024-06-23
USER_00628,PROD_0447,Electronics,mid-range,46.97,4.3,1092,256,21,5,1,19,1,27,1,2024-11-16
USER_00994,PROD_0160,Beauty,mid-range,74.65,4.5,215,144,10,1,0,7,5,8,0,2024-11-05
USER_00595,PROD_0278,Toys,luxury,891.61,4.9,1681,326,6,0,0,17,1,27,0,2024-12-16
USER_00931,PROD_0500,Electronics,premium,288.32,4.3,1614,171,20,4,0,11,0,35,0,2024-03-15
USER_00546,PROD_0486,Toys,mid-range,75.75,3.7,370,159,5,4,0,1,2,26,0,2024-03-01
USER_00985,PROD_0211,Beauty,luxury,967.9,4.3,1822,290,14,1,0,5,1,6,0,2024-06-04
USER_00135,PROD_0095,Home & Kitchen,premium,233.38,3.7,1432,590,19,6,1,20,1,38,0,2024-01-14
USER_00238,PROD_0119,Books,budget,26.42,4.5,784,498,0,1,0,5,4,38,1,2024-12-17
USER_00481,PROD_0365,Sports,luxury,926.25,3.8,1999,406,11,3,0,16,3,8,0,2024-11-28
USER_00168,PROD_0099,Books,premium,193.0,3.9,442,25,1,3,0,9,3,14,0,2024-04-25
USER_00761,PROD_0344,Toys,luxury,787.25,3.3,1449,459,6,5,1,20,3,44,0,2024-04-13
USER_00333,PROD_0444,Clothing,premium,108.41,4.9,166,52,7,3,0,20,5,24,0,2024-08-22
USER_00738,PROD_0161,Toys,budget,19.35,3.9,907,595,19,5,1,20,4,33,0,2024-07-20
USER_00657,PROD_0449,Sports,budget,22.03,3.3,1980,472,1,3,0,15,0,15,0,2024-12-26
USER_00532,PROD_0276,Clothing,luxury,456.97,3.2,1736,406,23,6,1,17,5,3,1,2024-07-21
USER_00195,PROD_0150,Electronics,mid-range,80.41,4.0,1557,302,12,1,0,15,1,27,0,2024-08-13
USER_00302,PROD_0314,Beauty,budget,17.61,3.3,512,155,22,6,1,15,5,28,0,2024-01-28
USER_00093,PROD_0370,Clothing,luxury,546.08,3.1,1786,569,3,4,0,5,3,26,0,2024-09-13
USER_00332,PROD_0231,Beauty,mid-range,36.31,3.6,1535,216,5,5,1,15,0,16,0,2024-01-13
USER_00332,PROD_0355,Sports,premium,150.73,3.0,1619,136,22,3,0,3,0,45,0,2024-11-28
USER_00461,PROD_0325,Electronics,premium,161.77,4.9,704,403,2,3,0,17,4,10,0,2024-07-04
USER_00388,PROD_0282,Beauty,luxury,348.71,4.5,1995,353,1,5,1,19,5,9,0,2024-07-13
USER_00167,PROD_0445,Home & Kitchen,luxury,759.18,4.5,443,62,5,4,0,14,2,19,0,2024-03-15
USER_00748,PROD_0394,Clothing,mid-range,52.59,4.4,713,130,9,4,0,5,1,0,0,2024-08-16
USER_00638,PROD_0392,Toys,mid-range,83.74,3.3,1034,520,0,3,0,18,0,38,0,2024-05-09
USER_00904,PROD_0253,Books,mid-range,86.91,3.5,1590,497,6,2,0,15,3,28,0,2024-05-01
USER_00082,PROD_0308,Home & Kitchen,budget,13.8,3.1,950,570,0,6,1,9,4,40,0,2024-11-03
USER_00571,PROD_0420,Electronics,mid-range,98.26,3.8,1632,66,1,1,0,12,0,9,0,2024-04-16
USER_00875,PROD_0017,Beauty,mid-range,77.92,4.7,1594,315,18,5,1,11,0,3,0,2024-12-07
USER_00112,PROD_0214,Electronics,budget,16.09,4.4,1855,596,5,0,0,18,1,29,0,2024-04-01
USER_00768,PROD_0297,Sports,budget,29.15,3.3,1945,316,1,2,0,11,2,24,1,2024-07-03
USER_00840,PROD_0035,Electronics,budget,23.3,4.6,1562,492,17,1,0,5,0,44,1,2024-08-06
USER_00881,PROD_0141,Home & Kitchen,budget,26.24,4.6,221,224,16,0,0,7,4,3,1,2024-06-17
USER_00112,PROD_0293,Books,mid-range,65.02,4.7,1656,505,16,0,0,20,5,18,0,2024-11-18
USER_00438,PROD_0312,Clothing,premium,221.0,4.0,1966,372,8,1,0,5,4,36,0,2024-06-11
USER_00509,PROD_0267,Beauty,mid-range,60.1,4.8,852,194,15,1,0,20,1,45,0,2024-11-19
USER_00298,PROD_0100,Books,luxury,855.61,4.9,1512,130,3,0,0,7,4,26,1,2024-01-01
USER_00424,PROD_0024,Sports,budget,23.89,4.7,318,227,11,2,0,1,5,12,0,2024-06-19
USER_00707,PROD_0145,Home & Kitchen,premium,270.34,4.7,182,528,2,4,0,18,2,49,1,2024-05-10
USER_00007,PROD_0059,Sports,budget,28.54,4.1,1190,592,10,1,0,20,0,11,1,2024-12-17
USER_00199,PROD_0170,Clothing,mid-range,42.17,3.2,10,495,21,5,1,2,5,8,0,2024-06-22
USER_00494,PROD_0080,Sports,mid-range,94.8,3.5,337,559,14,6,1,11,3,50,0,2024-11-17
USER_00834,PROD_0212,Toys,luxury,910.67,3.1,145,333,16,0,0,18,4,1,0,2024-01-29
USER_00214,PROD_0296,Sports,luxury,796.65,3.8,240,372,10,0,0,3,1,17,0,2024-12-16
USER_00861,PROD_0016,Clothing,mid-range,62.36,3.5,1900,179,12,5,1,19,4,24,0,2024-06-22
USER_00192,PROD_0305,Toys,luxury,624.77,4.1,1191,332,9,3,0,2,2,26,0,2024-02-29
USER_00089,PROD_0255,Books,premium,259.7,3.2,1779,319,11,2,0,7,4,19,0,2024-05-01
USER_00180,PROD_0058,Clothing,budget,19.88,4.4,486,104,1,2,0,15,4,1,0,2024-07-10
USER_00819,PROD_0248,Clothing,premium,119.87,4.4,1120,505,4,4,0,17,2,49,1,2024-09-13
USER_00336,PROD_0074,Toys,mid-range,74.6,3.5,1523,145,16,1,0,7,5,2,0,2024-02-20
USER_00471,PROD_0199,Toys,luxury,537.91,4.6,552,328,16,1,0,2,5,38,1,2024-12-31
USER_00893,PROD_0045,Clothing,budget,7.42,3.9,872,115,14,2,0,17,5,47,0,2024-06-19
USER_00320,PROD_0012,Beauty,mid-range,84.11,5.0,1756,224,9,1,0,11,1,12,0,2024-10-22
USER_00294,PROD_0142,Sports,premium,227.12,4.7,1453,130,10,6,1,9,1,10,0,2024-09-29
USER_00281,PROD_0059,Sports,budget,28.54,4.1,1190,114,19,0,0,7,4,22,0,2024-01-08
USER_00563,PROD_0164,Books,budget,8.79,4.6,1948,300,4,5,1,19,1,10,0,2024-05-18
USER_00073,PROD_0160,Beauty,mid-range,74.65,4.5,215,61,10,5,1,5,0,30,0,2024-11-09
USER_00925,PROD_0346,Home & Kitchen,mid-range,88.45,4.1,1494,98,3,4,0,14,3,11,0,2024-01-26
USER_00722,PROD_0306,Sports,premium,272.85,4.3,314,466,20,2,0,20,2,19,0,2024-10-30
USER_00341,PROD_0419,Books,premium,265.06,4.2,1256,556,22,3,0,3,3,36,0,2024-04-11
USER_00135,PROD_0048,Toys,budget,11.22,3.4,923,327,14,0,0,15,3,14,1,2024-12-23
